customer_id,age,gender,visit_count,avg_purchase_amount,prior_purchase,treatment,clicked,purchased
10307,22,Female,4,128.89,1,0,0,0
10308,30,Female,8,98.37,0,0,0,0
10309,45,Male,5,98.41,1,1,0,0
10310,60,Male,7,62.98,0,0,0,0
10311,42,Male,6,121.15,0,0,0,0
10312,68,Female,9,89.48,0,0,1,0
10313,52,Female,6,84.61,0,0,0,0
10314,64,Female,8,124.29,0,0,1,0
10315,56,Female,3,83.61,0,0,0,0
10316,24,Female,4,126.94,0,0,0,0
10317,55,Female,6,97.75,0,0,0,0
10318,49,Male,9,130.16,0,1,0,0
10319,20,Female,3,63.0,0,1,1,1
10320,62,Female,3,83.24,1,1,0,0
10321,56,Female,6,111.98,1,0,0,0
10322,54,Male,4,99.92,0,0,0,0
10323,67,Male,8,113.06,0,1,0,0
10324,39,Female,3,107.96,1,1,0,0
10325,25,Male,3,142.22,0,1,0,0
10326,34,Male,4,98.0,0,0,0,0
10327,69,Male,6,86.35,1,0,0,0
10328,44,Female,5,117.68,0,0,0,0
10329,50,Male,5,96.21,0,1,0,0
10330,63,Male,4,73.8,0,1,0,0
10331,34,Male,13,46.6,0,1,0,0
10332,59,Female,4,128.89,0,1,0,0
10333,29,Male,2,110.95,1,0,0,0
10334,65,Female,7,106.86,1,1,0,0
10335,63,Male,7,111.77,1,1,0,0
10336,44,Female,2,79.63,1,0,0,0
10337,65,Female,5,82.34,1,0,0,0
10338,25,Female,9,87.95,0,1,0,0
10339,40,Female,2,143.2,1,0,0,0
10340,59,Female,6,82.24,1,0,0,0
10341,66,Male,1,66.04,1,1,1,0
10342,46,Male,2,104.38,0,1,0,0
10343,67,Male,6,86.73,0,1,0,0
10344,37,Female,2,77.09,0,0,0,0
10345,33,Female,10,62.3,0,1,0,0
10346,34,Female,3,130.74,0,1,0,0
10347,33,Male,3,106.78,1,1,0,0
10348,36,Female,3,73.67,0,0,0,0
10349,25,Female,1,66.19,1,0,1,0
10350,55,Female,4,102.2,1,0,0,0
10351,55,Female,6,104.96,0,1,0,0
10352,46,Male,4,120.85,0,0,0,0
10353,58,Female,7,100.46,1,1,0,0
10354,53,Female,7,57.06,1,1,0,0
10355,43,Female,4,82.91,1,1,0,1
10356,48,Female,3,91.65,0,0,0,0
10357,61,Male,6,133.97,0,0,0,0
10358,29,Female,3,140.49,1,1,1,0
10359,34,Male,6,107.88,1,1,0,0
10360,32,Male,5,116.73,0,0,0,0
10361,26,Female,3,68.83,0,0,0,0
10362,56,Female,5,118.17,0,1,0,0
10363,59,Male,3,57.28,1,0,1,0
10364,65,Female,5,138.81,0,1,0,0
10365,29,Female,2,92.36,0,0,0,0
10366,49,Male,4,98.93,1,1,0,0
10367,42,Male,9,76.24,1,0,0,0
10368,56,Male,4,175.28,0,1,0,0
10369,35,Male,5,104.9,0,1,0,0
10370,32,Male,5,74.15,0,1,1,0
10371,49,Male,2,132.69,0,1,0,0
10372,23,Female,7,120.93,0,1,0,0
10373,61,Female,2,114.03,0,0,0,0
10374,60,Female,7,134.24,0,0,0,0
10375,69,Female,4,77.09,1,0,1,0
10376,52,Female,6,93.32,1,0,0,0
10377,51,Female,4,73.18,1,1,0,0
10378,55,Female,4,126.0,0,1,0,0
10379,22,Female,4,146.16,0,0,0,0
10380,35,Female,2,97.63,0,1,0,0
10381,33,Male,5,126.49,0,1,0,0
10382,25,Male,4,102.76,0,1,0,0
10383,42,Female,6,83.18,0,1,1,1
10384,49,Female,7,105.78,0,1,1,0
10385,43,Male,2,95.02,1,0,0,0
10386,69,Male,5,74.43,0,0,1,0
10387,39,Male,3,112.17,0,1,0,0
10388,48,Female,0,102.41,0,1,0,0
10389,60,Male,6,79.23,0,1,0,0
10390,27,Male,4,140.12,1,1,0,0
10391,29,Male,2,105.12,0,1,1,0
10392,45,Female,5,53.98,1,0,0,0
10393,23,Male,6,72.64,1,0,0,0
10394,37,Female,4,79.69,0,0,0,0
10395,22,Male,5,82.07,1,1,1,1
10396,40,Male,5,168.16,1,1,1,0
10397,26,Female,5,33.04,0,1,0,0
10398,46,Male,2,135.58,1,0,0,0
10399,33,Male,9,147.14,1,0,1,1
10400,63,Male,5,30.19,1,1,0,0
10401,39,Female,5,111.24,0,1,0,0
10402,25,Female,3,170.84,0,0,0,0
10403,37,Female,5,90.23,0,0,0,0
10404,68,Male,6,104.5,0,0,0,0
10405,31,Female,8,28.54,0,0,0,0
10406,56,Male,4,31.24,1,0,0,0
10407,54,Male,4,103.58,0,1,0,0
10408,67,Male,3,74.78,0,1,0,0
10409,51,Male,9,109.53,0,0,0,0
10410,28,Male,6,113.97,1,0,0,0
10411,57,Male,7,110.48,0,0,0,0
10412,50,Male,1,88.04,1,1,0,0
10413,48,Male,4,100.76,0,0,0,0
10414,61,Female,12,82.46,0,1,0,0
10415,51,Female,4,154.23,1,0,0,0
10416,67,Male,2,141.49,1,0,0,0
10417,24,Female,6,105.06,0,0,0,0
10418,66,Female,6,24.19,0,0,0,0
10419,40,Female,2,126.58,0,1,0,0
10420,63,Male,8,107.91,0,1,0,0
10421,24,Female,5,94.34,0,1,1,0
10422,42,Male,6,92.93,0,1,1,0
10423,20,Female,5,94.88,0,0,0,0
10424,55,Female,5,94.2,1,1,0,0
10425,37,Female,8,76.1,1,0,0,0
10426,51,Male,3,147.08,1,0,0,0
10427,66,Male,5,71.13,0,1,0,0
10428,61,Male,4,147.25,0,1,0,0
10429,61,Male,8,122.73,0,1,0,0
10430,47,Male,4,132.3,0,1,1,0
10431,34,Male,6,91.51,0,1,0,0
10432,27,Male,7,84.78,0,1,0,0
10433,52,Male,4,161.4,0,0,0,0
10434,37,Male,6,67.48,1,0,0,0
10435,35,Female,4,46.43,0,0,0,0
10436,62,Female,5,152.26,0,0,0,0
10437,61,Male,5,95.96,1,0,0,0
10438,44,Female,5,65.6,0,0,0,0
10439,66,Female,11,98.34,1,0,0,0
10440,53,Male,3,106.6,0,1,0,0
10441,40,Male,6,97.55,0,0,0,0
10442,49,Female,8,127.1,0,0,0,0
10443,27,Male,6,123.29,0,1,0,0
10444,28,Female,9,97.18,0,0,0,0
10445,55,Male,6,113.38,0,0,0,0
10446,23,Female,7,105.58,0,1,0,0
10447,58,Male,4,99.42,1,0,0,0
10448,64,Female,3,100.59,0,0,0,0
10449,51,Female,8,116.39,1,0,0,0
10450,53,Female,5,131.04,0,0,0,0
10451,54,Female,5,121.69,0,1,0,0
10452,34,Male,2,80.92,0,1,0,0
10453,57,Female,8,90.55,0,0,0,0
10454,57,Male,1,96.68,1,0,1,0
10455,29,Female,6,90.31,0,0,0,0
10456,38,Male,2,81.01,0,0,0,0
10457,57,Female,5,135.44,0,0,0,0
10458,36,Male,2,56.81,1,1,0,0
10459,20,Female,8,128.49,0,1,1,0
10460,35,Female,5,106.5,0,1,1,1
10461,68,Male,6,145.32,1,0,0,0
10462,36,Female,5,45.38,0,0,0,0
10463,64,Female,5,110.37,1,0,0,0
10464,23,Female,7,106.78,0,0,0,0
10465,33,Female,9,117.71,0,1,1,0
10466,25,Male,4,147.17,1,0,0,0
10467,65,Female,6,141.74,0,1,0,0
10468,35,Male,2,100.03,1,0,0,0
10469,69,Male,3,82.85,0,1,0,1
10470,65,Male,5,96.25,1,0,0,0
10471,60,Male,5,66.95,0,0,0,0
10472,56,Female,8,68.12,0,1,0,0
10473,66,Female,1,68.14,0,1,0,0
10474,66,Male,2,84.68,0,0,0,0
10475,29,Female,1,100.5,0,1,1,0
10476,62,Female,4,94.41,0,1,0,0
10477,27,Male,6,95.29,0,1,0,0
10478,24,Male,7,142.9,1,0,0,0
10479,63,Male,5,76.44,0,1,0,0
10480,18,Female,7,114.87,0,0,0,0
10481,66,Male,3,128.07,0,1,1,0
10482,53,Male,3,56.64,1,0,0,0
10483,38,Female,3,82.62,0,0,0,0
10484,54,Female,5,85.61,0,1,0,0
10485,69,Female,9,107.11,1,0,0,0
10486,41,Female,3,98.89,0,1,1,0
10487,42,Female,4,68.17,0,1,0,0
10488,24,Female,5,51.89,1,1,0,0
10489,59,Female,8,99.04,0,1,0,0
10490,34,Female,3,71.48,0,1,0,0
10491,46,Male,5,92.87,0,0,0,0
10492,47,Female,2,147.79,0,0,0,0
10493,24,Male,3,104.04,1,1,0,0
10494,50,Female,4,108.24,1,1,0,0
10495,24,Female,6,29.05,0,1,0,0
10496,41,Male,4,88.31,0,1,0,0
10497,28,Female,7,89.81,0,1,1,1
10498,26,Male,4,104.28,0,0,0,0
10499,29,Female,3,103.98,0,1,0,0
10500,52,Male,3,116.86,0,1,0,0
10501,21,Male,1,107.87,0,0,0,0
10502,53,Female,3,103.7,0,0,1,0
10503,45,Male,7,69.08,0,1,0,0
10504,30,Male,5,93.57,0,0,0,0
10505,40,Female,3,115.04,0,1,0,0
10506,36,Female,5,94.14,0,1,0,0
10507,59,Male,5,73.65,0,0,0,0
10508,54,Female,5,86.3,0,1,1,0
10509,56,Male,3,60.86,0,0,1,0
10510,41,Male,6,107.42,0,0,0,0
10511,33,Male,3,76.46,0,1,0,0
10512,50,Female,7,137.11,0,1,1,0
10513,29,Female,2,159.1,0,1,0,0
10514,51,Male,6,134.17,1,0,0,0
10515,24,Male,3,103.35,0,0,0,0
10516,28,Male,5,53.0,1,0,0,0
10517,48,Female,5,122.36,0,0,0,0
10518,46,Male,9,143.54,1,0,0,1
10519,30,Female,6,69.42,1,0,0,0
10520,48,Male,3,92.12,0,0,0,0
10521,19,Male,5,128.92,1,1,0,0
10522,56,Male,7,123.53,0,0,0,0
10523,32,Male,5,110.19,0,1,0,0
10524,28,Female,5,123.76,0,1,0,0
10525,51,Female,7,68.52,0,1,1,0
10526,56,Female,4,118.81,0,1,0,0
10527,21,Female,5,126.81,0,0,0,0
10528,28,Female,4,115.46,1,0,0,0
10529,46,Male,5,105.15,0,1,0,0
10530,19,Female,5,120.02,0,0,0,0
10531,33,Female,6,81.95,1,1,0,0
10532,56,Female,8,138.17,0,0,0,0
10533,30,Female,3,126.37,0,0,0,0
10534,54,Male,3,119.7,0,1,0,0
10535,34,Male,7,77.52,0,1,0,0
10536,38,Male,7,91.15,0,0,0,0
10537,61,Female,3,128.25,1,0,1,0
10538,36,Male,4,79.88,0,0,0,0
10539,24,Male,6,93.32,0,0,0,0
10540,55,Female,8,113.62,1,1,1,1
10541,25,Female,7,99.49,0,0,0,0
10542,30,Female,4,121.43,0,1,0,0
10543,54,Male,6,114.47,1,0,1,0
10544,19,Female,4,79.93,0,0,0,0
10545,58,Male,3,129.13,0,0,0,0
10546,28,Male,4,47.83,1,0,0,0
10547,41,Male,4,126.92,0,0,1,0
10548,23,Male,4,71.18,1,1,1,0
10549,43,Male,3,103.7,1,1,1,1
10550,24,Female,4,74.8,1,0,0,0
10551,56,Male,0,88.02,0,1,0,0
10552,36,Male,5,69.11,1,0,0,0
10553,23,Male,6,125.23,1,0,0,0
10554,60,Male,3,71.32,0,1,0,0
10555,46,Male,4,63.39,0,0,0,0
10556,60,Female,6,119.97,0,1,0,0
10557,56,Male,8,74.7,0,1,0,0
10558,19,Male,5,115.57,0,0,0,0
10559,36,Male,6,87.28,1,1,0,1
10560,21,Male,6,162.83,1,1,0,0
10561,23,Female,8,102.08,0,0,0,0
10562,66,Male,4,91.07,0,0,1,0
10563,54,Male,2,40.58,0,0,0,0
10564,45,Male,5,106.57,0,1,0,0
10565,47,Male,6,90.99,1,0,1,0
10566,24,Female,3,140.7,0,1,0,0
10567,26,Female,4,118.09,1,1,0,0
10568,42,Female,3,101.63,1,1,0,0
10569,50,Male,5,90.41,0,1,1,0
10570,18,Female,5,103.75,0,1,0,0
10571,68,Female,7,89.0,1,0,0,0
10572,23,Female,7,111.18,1,0,0,0
10573,35,Female,6,125.65,1,0,0,0
10574,27,Female,5,112.09,0,1,0,0
10575,45,Male,3,21.07,0,1,0,0
10576,28,Female,5,68.71,0,1,0,1
10577,50,Female,9,68.6,0,0,0,0
10578,18,Female,4,97.97,0,0,0,0
10579,30,Male,7,125.83,0,1,0,0
10580,54,Male,8,149.02,0,0,0,0
10581,37,Female,6,138.91,1,1,0,0
10582,18,Male,8,69.48,0,1,0,0
10583,69,Male,5,120.12,0,0,0,0
10584,20,Female,6,102.06,0,0,0,0
10585,35,Male,5,80.66,1,0,0,0
10586,58,Female,5,119.75,0,1,0,0
10587,31,Female,6,100.77,1,0,0,0
10588,48,Female,7,42.23,0,0,0,0
10589,44,Male,3,83.91,1,1,1,0
10590,34,Female,5,58.36,0,1,1,0
10591,63,Female,9,121.57,0,1,1,0
10592,46,Male,6,100.09,1,0,0,0
10593,53,Female,8,130.8,0,0,0,0
10594,54,Male,9,97.59,1,0,0,0
10595,43,Male,4,102.51,0,0,0,0
10596,34,Female,5,82.14,1,0,0,0
10597,39,Male,6,118.37,0,1,0,0
10598,42,Female,4,106.48,0,1,0,0
10599,19,Male,7,137.14,0,1,0,0
10600,39,Male,7,105.59,0,1,0,0
10601,22,Male,9,132.65,0,0,0,0
10602,21,Male,4,139.86,1,1,0,0
10603,53,Female,4,56.35,1,1,0,0
10604,23,Female,10,153.89,1,1,0,0
10605,69,Male,6,105.15,0,1,0,0
10606,38,Female,5,91.49,1,0,0,0
10607,30,Female,4,108.99,0,1,0,0
10608,54,Female,3,83.28,0,1,1,0
10609,42,Female,4,77.83,0,1,0,0
10610,43,Female,3,117.79,0,0,0,0
10611,56,Female,5,34.86,0,0,1,0
10612,37,Female,5,88.25,0,0,0,0
10613,50,Male,3,149.26,0,1,0,1
10614,31,Female,5,91.5,0,0,0,0
10615,53,Male,10,112.04,0,0,0,0
10616,34,Male,5,127.34,0,1,0,0
10617,38,Male,11,120.32,0,1,0,0
10618,63,Female,3,92.09,0,0,0,0
10619,33,Female,3,137.83,1,0,0,0
10620,63,Male,5,113.11,1,0,0,0
10621,33,Male,3,122.52,0,1,0,0
10622,37,Female,6,97.89,1,1,0,0
10623,46,Female,2,120.55,0,1,0,0
10624,45,Female,7,87.4,1,0,1,0
10625,25,Male,6,116.34,0,0,0,0
10626,41,Male,6,76.31,1,0,0,1
10627,20,Female,5,78.89,1,1,0,0
10628,42,Female,7,110.02,1,0,0,0
10629,36,Male,2,109.79,0,0,0,0
10630,50,Female,3,110.18,1,0,0,0
10631,19,Female,4,88.08,0,1,0,1
10632,32,Male,5,118.25,0,1,0,0
10633,39,Male,5,96.17,1,0,0,0
10634,27,Male,5,65.68,1,1,0,0
10635,35,Male,2,110.04,0,1,0,1
10636,39,Female,2,112.03,1,0,0,0
10637,63,Male,4,122.41,0,0,0,0
10638,66,Female,4,108.37,0,0,0,0
10639,44,Female,10,143.05,0,0,0,0
10640,30,Female,7,93.47,1,0,0,0
10641,50,Male,3,91.64,0,0,0,0
10642,22,Male,5,103.42,1,1,0,0
10643,43,Female,8,133.72,1,1,0,0
10644,30,Female,7,86.73,1,1,1,1
10645,44,Male,6,55.8,0,0,0,0
10646,31,Female,6,73.86,0,0,0,0
10647,41,Female,8,99.05,1,1,1,1
10648,20,Female,4,66.7,1,0,0,0
10649,64,Female,6,98.77,1,0,0,0
10650,68,Female,5,146.22,1,1,0,0
10651,66,Female,5,125.45,0,0,0,0
10652,47,Female,8,94.51,1,0,0,0
10653,52,Female,3,183.09,1,0,0,0
10654,65,Male,7,86.44,0,0,0,0
10655,31,Male,4,109.52,0,1,0,0
10656,29,Female,7,91.46,0,1,0,0
10657,45,Female,3,86.37,0,1,0,0
10658,61,Male,4,86.71,0,0,0,0
10659,46,Male,8,97.66,0,0,0,0
10660,60,Male,6,107.54,0,1,0,0
10661,34,Female,2,84.6,1,0,0,0
10662,57,Male,3,103.49,1,0,0,0
10663,66,Male,6,117.33,0,0,0,0
10664,38,Female,6,134.17,1,1,0,0
10665,40,Male,3,96.0,1,0,0,0
10666,37,Female,3,80.97,1,1,0,1
10667,28,Male,7,129.42,1,0,0,0
10668,51,Male,3,88.64,1,0,0,0
10669,27,Male,4,80.24,1,1,0,0
10670,27,Male,9,54.0,0,0,0,0
10671,60,Male,5,130.87,1,1,1,1
10672,23,Female,8,106.14,0,0,0,0
10673,53,Female,7,51.0,1,0,0,0
10674,41,Male,4,85.1,0,1,0,1
10675,29,Female,6,93.89,0,0,0,0
10676,60,Male,2,86.79,0,0,0,0
10677,40,Male,2,150.48,1,1,0,0
10678,44,Male,8,84.75,0,1,0,1
10679,62,Male,5,136.06,0,0,0,0
10680,54,Male,8,80.16,0,0,0,0
10681,23,Female,7,89.57,0,1,0,0
10682,18,Female,3,86.81,0,1,0,0
10683,23,Female,4,85.44,1,0,0,0
10684,67,Female,4,95.73,0,0,0,0
10685,39,Male,6,84.99,0,0,0,0
10686,58,Female,0,118.71,0,1,0,0
10687,41,Male,4,117.76,0,0,0,0
10688,42,Male,6,140.24,1,1,0,0
10689,32,Female,2,91.84,0,0,0,0
10690,43,Female,4,129.25,0,0,0,0
10691,25,Male,6,66.35,1,0,0,0
10692,68,Male,8,144.09,1,1,0,0
10693,41,Male,4,85.26,0,0,0,0
10694,65,Female,6,143.93,1,1,1,0
10695,55,Male,5,119.32,1,1,1,0
10696,23,Male,4,84.74,0,1,1,0
10697,52,Male,7,119.18,0,0,0,0
10698,59,Male,4,76.51,0,0,0,0
10699,18,Female,6,97.53,0,0,0,0
10700,63,Female,6,110.39,1,1,0,0
10701,53,Male,3,86.53,1,0,0,0
10702,29,Female,6,116.11,1,0,1,1
10703,55,Male,7,25.73,0,0,0,0
10704,28,Female,3,124.09,1,0,0,0
10705,29,Female,4,111.62,1,1,0,0
10706,59,Female,7,95.36,0,0,0,0
10707,67,Female,5,114.01,1,0,0,0
10708,56,Male,7,114.84,1,0,0,0
10709,24,Male,6,105.3,0,0,0,0
10710,28,Male,2,149.48,0,1,0,0
10711,53,Female,5,104.48,1,0,0,0
10712,69,Female,10,57.71,1,1,0,0
10713,48,Male,7,64.37,0,1,0,0
10714,50,Female,6,90.55,0,0,0,0
10715,30,Female,6,104.13,0,1,0,0
10716,35,Male,7,146.59,0,0,0,0
10717,58,Female,4,145.14,1,1,0,0
10718,41,Male,3,162.16,0,1,0,0
10719,26,Female,10,91.3,0,0,0,0
10720,48,Male,9,122.68,0,1,0,0
10721,58,Female,7,147.33,1,0,0,0
10722,27,Female,4,120.04,1,1,0,0
10723,19,Female,5,118.11,0,0,0,0
10724,55,Female,2,105.85,0,0,0,0
10725,32,Female,2,120.34,0,0,0,0
10726,20,Male,5,76.86,0,0,1,0
10727,60,Female,5,48.14,0,0,0,0
10728,48,Male,7,88.56,1,1,0,0
10729,23,Male,4,120.86,0,0,0,0
10730,20,Male,4,57.73,0,1,0,0
10731,28,Female,2,92.87,0,1,0,0
10732,32,Male,5,79.1,1,0,1,0
10733,62,Female,9,89.16,0,0,0,0
10734,69,Female,3,88.3,1,0,0,0
10735,45,Female,5,61.77,0,1,0,0
10736,27,Male,5,111.91,1,1,0,0
10737,55,Female,6,124.25,0,1,1,0
10738,64,Female,8,82.87,0,0,0,0
10739,67,Female,7,50.24,0,0,0,0
10740,67,Male,6,74.99,0,1,0,0
10741,24,Male,5,127.98,0,1,0,0
10742,32,Male,3,115.06,1,0,0,0
10743,35,Male,6,73.79,1,0,0,0
10744,35,Female,9,143.19,1,1,0,0
10745,69,Male,4,181.13,0,0,1,0
10746,58,Female,6,133.83,1,1,0,0
10747,41,Male,3,114.48,0,1,0,0
10748,19,Female,2,101.09,0,1,0,0
10749,57,Male,9,146.41,0,1,0,0
10750,37,Male,1,121.19,1,0,0,0
10751,51,Male,5,72.36,1,1,0,0
10752,60,Female,4,88.7,0,0,0,0
10753,43,Female,8,74.64,1,1,0,0
10754,24,Male,4,83.42,0,1,0,0
10755,55,Male,4,50.68,0,1,0,0
10756,47,Male,3,154.36,0,1,1,0
10757,59,Male,5,112.69,1,0,0,0
10758,22,Male,7,133.64,1,0,0,0
10759,28,Male,6,86.71,0,1,0,0
10760,18,Female,5,71.96,0,1,0,0
10761,51,Female,4,146.64,0,0,0,0
10762,18,Female,1,84.04,0,1,1,0
10763,36,Female,8,127.63,1,0,0,0
10764,19,Female,3,123.91,0,0,0,0
10765,38,Female,4,96.0,0,0,0,0
10766,37,Male,5,119.9,1,1,0,0
10767,40,Male,6,86.26,1,1,1,0
10768,38,Male,8,50.6,0,1,0,0
10769,41,Male,8,150.62,1,1,0,1
10770,21,Male,6,59.44,0,1,1,0
10771,29,Female,5,75.72,1,0,0,0
10772,39,Female,3,138.44,0,1,0,0
10773,37,Female,4,101.71,0,0,0,0
10774,35,Female,2,128.0,0,0,0,0
10775,18,Female,2,106.69,1,0,0,0
10776,47,Male,8,105.54,0,1,0,0
10777,50,Female,4,109.19,0,0,0,0
10778,41,Female,6,131.01,0,0,0,0
10779,31,Female,5,118.72,0,1,0,0
10780,53,Male,8,62.23,1,0,0,0
10781,22,Male,3,65.97,1,0,0,0
10782,28,Male,6,148.6,0,0,0,0
10783,41,Male,6,144.68,0,0,0,0
10784,48,Male,3,166.99,0,1,0,0
10785,30,Male,6,93.11,0,0,0,0
10786,33,Female,5,79.04,0,1,0,0
10787,41,Female,3,149.86,1,1,0,0
10788,30,Female,11,91.67,1,1,0,0
10789,41,Male,1,94.16,0,0,0,0
10790,43,Male,6,93.94,1,0,0,0
10791,19,Male,5,141.06,1,1,0,0
10792,33,Male,2,112.24,0,1,0,0
10793,55,Female,7,74.06,0,1,0,0
10794,63,Male,8,117.59,1,0,0,0
10795,18,Male,3,115.41,0,1,0,0
10796,66,Male,3,174.31,1,0,0,0
10797,28,Male,6,58.28,0,0,0,0
10798,68,Male,6,117.32,0,0,0,0
10799,52,Female,10,40.79,1,0,0,0
10800,60,Male,2,130.88,0,1,0,0
10801,46,Male,3,79.55,0,0,0,0
10802,54,Female,6,154.69,0,1,0,0
10803,34,Male,2,97.19,1,1,0,0
10804,56,Male,2,86.81,1,1,0,0
10805,59,Female,7,102.33,0,1,0,0
10806,45,Female,1,95.69,0,1,0,0
10807,46,Female,2,79.36,1,1,0,0
10808,60,Female,6,83.0,0,1,0,0
10809,20,Female,6,106.89,0,0,0,0
10810,69,Female,8,137.58,0,0,0,0
10811,27,Female,3,91.33,0,0,0,0
10812,59,Female,5,121.25,0,0,0,0
10813,31,Female,6,76.02,0,1,0,0
10814,29,Female,9,73.19,1,0,0,0
10815,64,Male,2,77.85,0,0,1,0
10816,59,Female,3,116.14,1,1,0,1
10817,47,Female,3,96.44,0,0,0,0
10818,49,Female,4,88.75,0,1,0,0
10819,49,Female,8,95.86,1,1,1,0
10820,59,Female,5,110.92,1,0,1,0
10821,49,Male,3,79.03,1,0,0,0
10822,43,Male,6,150.72,1,1,0,0
10823,68,Male,7,95.47,1,1,0,0
10824,18,Female,3,78.25,0,0,0,0
10825,59,Female,3,77.83,1,1,0,0
10826,19,Male,11,88.83,0,1,0,0
10827,34,Female,3,98.03,0,1,1,0
10828,47,Female,3,111.02,0,0,0,0
10829,56,Male,6,132.07,1,1,1,1
10830,24,Female,7,62.9,1,0,0,0
10831,69,Female,6,152.64,1,1,0,0
10832,44,Female,3,69.45,1,1,1,0
10833,26,Female,4,85.86,0,0,0,0
10834,39,Female,4,136.38,1,0,1,0
10835,51,Female,5,107.99,1,1,1,0
10836,63,Female,5,147.0,1,0,0,1
10837,66,Male,8,122.63,0,1,0,0
10838,18,Male,6,96.42,1,1,0,0
10839,26,Female,6,103.34,1,0,0,0
10840,37,Female,3,106.65,1,1,0,0
10841,36,Male,6,63.04,0,0,0,0
10842,53,Male,3,111.71,0,1,0,0
10843,57,Male,4,104.12,0,0,0,0
10844,62,Male,10,97.6,0,0,0,0
10845,21,Male,4,125.35,0,0,0,0
10846,26,Male,4,118.6,1,1,0,0
10847,58,Male,3,73.51,1,0,0,0
10848,39,Female,5,150.23,0,0,0,0
10849,35,Male,5,104.49,0,1,0,0
10850,29,Male,6,82.24,1,1,1,0
10851,59,Male,4,90.27,1,0,0,0
10852,60,Female,4,111.45,1,0,1,0
10853,56,Female,5,76.34,0,0,0,0
10854,26,Female,4,104.68,1,1,0,0
10855,23,Male,5,73.24,0,1,0,0
10856,36,Male,5,80.65,1,0,0,0
10857,65,Male,7,110.38,1,1,0,0
10858,64,Female,4,148.87,0,0,1,1
10859,24,Female,13,151.42,0,0,0,0
10860,33,Female,3,98.57,0,0,0,0
10861,22,Female,2,121.25,0,1,0,0
10862,33,Female,3,104.61,1,1,0,0
10863,18,Female,7,54.2,0,0,0,0
10864,68,Male,9,73.63,1,1,0,0
10865,54,Female,4,124.92,0,0,0,0
10866,56,Female,6,115.86,0,0,0,0
10867,36,Female,2,107.69,0,1,0,0
10868,54,Female,2,93.09,0,1,0,0
10869,34,Male,4,165.09,0,0,0,0
10870,43,Male,6,132.91,0,0,0,0
10871,39,Female,9,52.68,1,0,0,0
10872,25,Male,6,94.86,0,1,0,0
10873,50,Male,3,61.89,0,0,0,0
10874,19,Male,5,118.98,0,0,0,0
10875,47,Male,3,85.36,0,0,0,0
10876,64,Male,6,122.8,0,0,0,0
10877,37,Male,3,97.9,0,1,0,0
10878,35,Male,4,66.28,1,1,0,0
10879,60,Female,4,72.68,0,0,0,0
10880,27,Male,9,130.01,1,0,0,0
10881,41,Female,4,115.56,0,0,0,0
10882,21,Male,3,134.05,1,0,0,0
10883,54,Male,3,124.11,1,0,0,0
10884,21,Male,5,83.67,1,1,0,1
10885,30,Female,7,94.91,1,1,0,0
10886,42,Male,4,99.1,0,1,0,0
10887,30,Female,7,92.34,1,0,0,0
10888,35,Male,3,45.29,1,0,1,0
10889,41,Male,5,142.86,1,1,0,0
10890,19,Female,4,114.64,0,0,0,0
10891,65,Male,4,113.17,1,1,0,0
10892,50,Male,10,83.46,1,1,0,0
10893,36,Male,2,83.52,0,0,0,0
10894,26,Female,4,99.46,0,1,0,0
10895,45,Male,5,49.57,0,1,0,0
10896,52,Male,8,93.57,1,0,0,0
10897,56,Male,4,78.05,1,0,1,0
10898,27,Female,5,64.4,0,1,1,1
10899,18,Male,2,156.47,1,1,0,0
10900,59,Female,7,145.1,1,1,0,0
10901,38,Male,8,72.51,0,0,0,0
10902,26,Male,13,105.06,0,0,0,0
10903,64,Female,3,0.55,1,1,0,0
10904,32,Female,8,93.23,0,1,0,0
10905,52,Female,2,125.47,1,0,0,0
10906,22,Female,0,82.78,1,0,0,0
10907,58,Female,3,108.21,0,0,0,0
10908,39,Male,6,92.62,0,0,0,0
10909,58,Male,5,106.72,1,0,1,0
10910,40,Female,5,106.83,0,1,0,0
10911,24,Male,3,39.94,0,1,1,0
10912,40,Male,7,96.79,0,1,0,0
10913,61,Female,5,157.54,0,0,0,0
10914,42,Female,1,51.62,0,1,0,0
10915,44,Female,5,114.85,1,1,0,0
10916,58,Male,5,122.54,0,0,1,0
10917,23,Female,5,29.88,0,1,0,0
10918,51,Male,6,124.21,0,1,0,0
10919,26,Female,5,112.05,1,0,0,0
10920,66,Female,4,87.58,0,1,0,0
10921,50,Female,4,100.98,1,1,0,0
10922,68,Female,7,105.6,0,0,0,0
10923,23,Male,5,91.86,1,1,0,0
10924,54,Male,6,56.86,0,1,0,0
10925,48,Male,2,164.82,1,1,0,0
10926,51,Female,4,96.44,1,0,0,0
10927,58,Male,5,94.08,0,0,0,0
10928,46,Male,9,46.46,0,0,0,0
10929,31,Male,7,132.42,1,0,0,0
10930,53,Female,5,109.56,1,1,0,0
10931,53,Male,3,134.55,0,1,0,0
10932,32,Female,5,80.16,0,0,0,0
10933,25,Female,7,39.29,1,0,0,0
10934,43,Male,1,84.02,0,0,0,0
10935,53,Male,7,129.11,1,0,0,0
10936,65,Female,5,80.67,1,1,0,0
10937,38,Female,7,108.5,0,1,0,0
10938,45,Female,4,82.25,1,1,0,0
10939,21,Male,5,79.23,0,1,1,0
10940,33,Female,8,110.79,1,0,0,0
