TransactionID,CustomerID,Category,Quantity,Price,Date
TXN023749,CUST00762,Sports,2,395.13,2023-09-20
TXN023750,CUST00320,Books,1,288.95,2023-10-03
TXN023751,CUST00177,Electronics,5,405.79,2024-10-16
TXN023752,CUST00584,Beauty,3,163.1,2023-05-10
TXN023753,CUST01553,Fashion,1,74.47,2023-06-25
TXN023754,CUST01865,Books,2,402.49,2024-03-14
TXN023755,CUST01184,Home & Kitchen,4,365.28,2023-11-02
TXN023756,CUST00582,Books,3,296.61,2023-06-04
TXN023757,CUST01649,Books,3,444.44,2023-11-01
TXN023758,CUST01768,Sports,2,317.19,2023-09-16
TXN023759,CUST01557,Beauty,4,265.28,2024-11-23
TXN023760,CUST01159,Fashion,3,253.64,2024-01-26
TXN023761,CUST01799,Fashion,1,310.6,2024-07-05
TXN023762,CUST00111,Sports,2,260.73,2023-08-07
TXN023763,CUST00999,Books,3,139.99,2023-05-11
TXN023764,CUST00758,Books,4,477.17,2023-03-01
TXN023765,CUST00283,Fashion,5,479.24,2023-11-10
TXN023766,CUST01544,Electronics,3,87.59,2024-10-20
TXN023767,CUST01993,Home & Kitchen,4,267.64,2023-04-07
TXN023768,CUST01820,Sports,2,395.86,2024-05-24
TXN023769,CUST01743,Fashion,4,32.11,2024-11-21
TXN023770,CUST00194,Beauty,4,66.16,2024-08-12
TXN023771,CUST00967,Beauty,2,274.72,2023-07-28
TXN023772,CUST01071,Home & Kitchen,5,19.03,2024-06-15
TXN023773,CUST00978,Fashion,1,417.33,2024-08-06
TXN023774,CUST00342,Sports,5,437.22,2023-12-28
TXN023775,CUST01266,Electronics,1,369.47,2024-10-30
TXN023776,CUST00522,Books,1,412.07,2024-07-23
TXN023777,CUST01394,Fashion,1,337.5,2023-06-08
TXN023778,CUST00801,Beauty,3,75.22,2024-06-07
TXN023779,CUST00903,Books,5,19.78,2023-08-24
TXN023780,CUST00131,Books,4,424.8,2023-03-08
TXN023781,CUST01294,Home & Kitchen,3,355.04,2023-02-17
TXN023782,CUST01964,Sports,2,202.24,2023-03-19
TXN023783,CUST00814,Electronics,2,399.43,2023-01-14
TXN023784,CUST00061,Fashion,1,31.37,2024-05-02
TXN023785,CUST00164,Home & Kitchen,3,162.95,2023-01-19
TXN023786,CUST01549,Fashion,3,174.22,2023-01-17
TXN023787,CUST00272,Electronics,2,56.91,2024-12-26
TXN023788,CUST01744,Electronics,4,372.14,2023-05-29
TXN023789,CUST01782,Home & Kitchen,5,389.88,2024-09-06
TXN023790,CUST00133,Electronics,5,293.67,2024-06-07
TXN023791,CUST01268,Sports,1,211.84,2024-03-18
TXN023792,CUST01830,Books,1,305.49,2024-11-25
TXN023793,CUST00998,Beauty,1,449.7,2023-07-25
TXN023794,CUST01458,Books,2,182.09,2024-05-10
TXN023795,CUST00038,Sports,2,170.45,2024-01-07
TXN023796,CUST01895,Fashion,5,313.25,2023-05-31
TXN023797,CUST01592,Home & Kitchen,1,343.4,2024-07-03
TXN023798,CUST01343,Electronics,3,231.59,2024-01-29
TXN023799,CUST01534,Sports,4,430.48,2023-08-24
TXN023800,CUST01400,Books,2,179.38,2023-01-18
TXN023801,CUST01584,Home & Kitchen,1,322.25,2023-01-29
TXN023802,CUST00617,Fashion,1,335.56,2024-04-04
TXN023803,CUST00474,Fashion,2,150.94,2023-07-17
TXN023804,CUST00059,Sports,5,14.33,2023-01-24
TXN023805,CUST00589,Home & Kitchen,5,414.17,2024-01-11
TXN023806,CUST01964,Beauty,5,243.8,2024-11-07
TXN023807,CUST00499,Fashion,5,52.25,2023-11-04
TXN023808,CUST01242,Electronics,3,478.99,2023-01-19
TXN023809,CUST01919,Sports,1,151.73,2024-08-03
TXN023810,CUST00567,Fashion,5,239.86,2024-10-28
TXN023811,CUST00567,Books,5,244.61,2024-02-22
TXN023812,CUST01153,Home & Kitchen,4,188.55,2023-11-22
TXN023813,CUST00904,Home & Kitchen,4,80.03,2024-11-17
TXN023814,CUST00383,Books,1,353.62,2024-10-16
TXN023815,CUST01412,Beauty,2,101.77,2023-05-29
TXN023816,CUST00085,Electronics,5,342.75,2024-09-01
TXN023817,CUST01534,Books,3,402.04,2023-05-13
TXN023818,CUST01750,Books,4,16.45,2024-02-12
TXN023819,CUST00627,Books,5,367.23,2023-10-19
TXN023820,CUST01461,Electronics,2,320.83,2023-09-28
TXN023821,CUST00826,Fashion,3,101.91,2023-09-13
TXN023822,CUST00293,Books,4,312.0,2023-08-08
TXN023823,CUST01073,Books,2,213.28,2023-01-24
TXN023824,CUST01091,Sports,2,46.87,2024-01-14
TXN023825,CUST00787,Sports,3,264.23,2023-05-15
TXN023826,CUST00129,Home & Kitchen,3,486.78,2023-03-15
TXN023827,CUST00029,Fashion,4,326.16,2023-02-14
TXN023828,CUST01367,Books,3,168.62,2024-06-28
TXN023829,CUST01569,Sports,5,283.93,2023-03-14
TXN023830,CUST01143,Beauty,3,370.21,2023-08-19
TXN023831,CUST00692,Electronics,2,82.34,2023-12-07
TXN023832,CUST01961,Electronics,3,266.77,2023-02-27
TXN023833,CUST01687,Fashion,4,255.9,2024-10-30
TXN023834,CUST00133,Beauty,5,191.4,2024-03-29
TXN023835,CUST01351,Electronics,3,374.8,2023-09-17
TXN023836,CUST01209,Fashion,5,284.68,2023-12-05
TXN023837,CUST01530,Home & Kitchen,3,350.95,2024-05-06
TXN023838,CUST00646,Fashion,5,300.0,2023-02-18
TXN023839,CUST00689,Beauty,3,391.57,2023-01-19
TXN023840,CUST00534,Home & Kitchen,3,318.8,2023-11-06
TXN023841,CUST01265,Sports,1,340.48,2023-04-22
TXN023842,CUST01613,Home & Kitchen,2,116.62,2024-08-05
TXN023843,CUST01740,Sports,4,423.7,2023-06-20
TXN023844,CUST00516,Home & Kitchen,4,81.91,2023-05-23
TXN023845,CUST01864,Beauty,1,173.21,2024-11-15
TXN023846,CUST00960,Home & Kitchen,3,445.26,2024-08-14
TXN023847,CUST00165,Fashion,2,58.75,2024-09-23
TXN023848,CUST00927,Fashion,5,434.01,2024-12-14
TXN023849,CUST00933,Electronics,1,240.31,2023-06-20
TXN023850,CUST01664,Home & Kitchen,4,95.88,2024-08-14
TXN023851,CUST00557,Electronics,4,369.91,2023-05-09
TXN023852,CUST01242,Books,4,145.52,2023-03-01
TXN023853,CUST01771,Fashion,3,340.57,2023-01-13
TXN023854,CUST01672,Electronics,5,396.49,2024-08-19
TXN023855,CUST00680,Fashion,5,286.82,2023-03-31
TXN023856,CUST00993,Beauty,5,394.07,2023-05-09
TXN023857,CUST01773,Electronics,3,467.85,2024-03-08
TXN023858,CUST01629,Beauty,4,277.45,2024-04-26
TXN023859,CUST01029,Electronics,4,80.42,2024-02-03
TXN023860,CUST01692,Home & Kitchen,3,356.25,2024-01-22
TXN023861,CUST00757,Sports,2,207.99,2023-05-28
TXN023862,CUST01896,Fashion,3,267.99,2024-05-13
TXN023863,CUST01105,Beauty,3,315.27,2024-08-25
TXN023864,CUST01271,Fashion,4,360.16,2023-06-13
TXN023865,CUST00855,Sports,5,321.7,2023-02-27
TXN023866,CUST00493,Beauty,4,120.27,2024-11-27
TXN023867,CUST00649,Home & Kitchen,2,375.34,2023-03-11
TXN023868,CUST01410,Electronics,1,404.63,2023-10-16
TXN023869,CUST01599,Fashion,1,23.65,2023-06-06
TXN023870,CUST00992,Sports,3,157.53,2023-01-21
TXN023871,CUST01331,Sports,1,489.01,2023-10-08
TXN023872,CUST00628,Electronics,5,92.97,2024-03-11
TXN023873,CUST00625,Beauty,4,95.5,2024-02-03
TXN023874,CUST00543,Books,2,297.71,2024-10-09
TXN023875,CUST00007,Books,2,172.39,2024-04-06
TXN023876,CUST01950,Electronics,2,330.27,2023-01-20
TXN023877,CUST00954,Beauty,4,135.01,2023-02-02
TXN023878,CUST00515,Beauty,5,215.87,2023-05-02
TXN023879,CUST01843,Sports,2,499.22,2023-06-15
TXN023880,CUST00755,Electronics,1,189.85,2024-07-15
TXN023881,CUST01592,Beauty,5,47.65,2023-12-28
TXN023882,CUST00073,Fashion,5,372.51,2024-06-02
TXN023883,CUST00010,Fashion,5,296.35,2024-03-16
TXN023884,CUST01597,Fashion,2,225.07,2024-04-09
TXN023885,CUST00562,Home & Kitchen,5,454.82,2024-02-29
TXN023886,CUST00122,Sports,2,77.58,2024-10-24
TXN023887,CUST00687,Books,1,247.42,2024-02-10
TXN023888,CUST00513,Electronics,1,99.93,2023-05-01
TXN023889,CUST00990,Home & Kitchen,1,46.33,2024-02-13
TXN023890,CUST00441,Home & Kitchen,1,223.97,2024-10-21
TXN023891,CUST01062,Home & Kitchen,5,473.94,2024-01-24
TXN023892,CUST00702,Fashion,5,362.42,2023-04-03
TXN023893,CUST00591,Books,2,121.08,2023-08-12
TXN023894,CUST01369,Books,1,234.0,2024-07-02
TXN023895,CUST01990,Books,3,399.74,2024-10-26
TXN023896,CUST01362,Electronics,1,101.73,2024-12-12
TXN023897,CUST01985,Fashion,4,105.83,2024-09-01
TXN023898,CUST01726,Books,3,94.61,2024-05-01
TXN023899,CUST01208,Books,4,305.68,2023-05-27
TXN023900,CUST00067,Home & Kitchen,3,19.33,2024-03-06
TXN023901,CUST00017,Electronics,2,295.87,2024-12-29
TXN023902,CUST01407,Fashion,5,413.56,2023-04-26
TXN023903,CUST00368,Electronics,2,392.41,2023-06-24
TXN023904,CUST00904,Electronics,3,335.08,2023-04-06
TXN023905,CUST01340,Electronics,1,113.65,2024-11-06
TXN023906,CUST01521,Sports,2,409.13,2023-06-12
TXN023907,CUST01832,Home & Kitchen,3,478.95,2023-10-15
TXN023908,CUST00721,Beauty,1,95.97,2024-04-08
TXN023909,CUST01369,Beauty,5,455.61,2024-03-13
TXN023910,CUST00958,Sports,3,427.23,2023-03-11
TXN023911,CUST01577,Books,4,489.74,2024-07-15
TXN023912,CUST00908,Beauty,4,163.04,2024-12-19
TXN023913,CUST00989,Home & Kitchen,4,467.37,2024-12-11
TXN023914,CUST00473,Beauty,1,93.86,2024-07-21
TXN023915,CUST00115,Home & Kitchen,1,91.71,2023-07-30
TXN023916,CUST00100,Sports,2,57.96,2023-10-05
TXN023917,CUST01909,Electronics,1,216.75,2024-07-23
TXN023918,CUST00438,Home & Kitchen,3,11.03,2023-01-16
TXN023919,CUST01369,Beauty,4,193.77,2023-05-03
TXN023920,CUST00349,Sports,5,314.83,2024-03-20
TXN023921,CUST00139,Books,4,43.74,2023-02-18
TXN023922,CUST00828,Home & Kitchen,3,410.15,2023-10-17
TXN023923,CUST00324,Home & Kitchen,5,149.9,2023-01-28
TXN023924,CUST00846,Home & Kitchen,2,28.0,2023-05-22
TXN023925,CUST01326,Beauty,1,190.43,2024-04-17
TXN023926,CUST00294,Fashion,3,73.53,2023-11-19
TXN023927,CUST01981,Fashion,1,398.66,2024-10-12
TXN023928,CUST01553,Home & Kitchen,2,170.33,2024-06-02
TXN023929,CUST01858,Beauty,5,62.92,2024-04-11
TXN023930,CUST00968,Electronics,3,229.56,2023-01-02
TXN023931,CUST01316,Fashion,5,228.73,2023-03-14
TXN023932,CUST00074,Home & Kitchen,3,141.43,2023-10-18
TXN023933,CUST01799,Beauty,2,166.86,2023-12-19
TXN023934,CUST00484,Beauty,2,385.58,2024-11-05
TXN023935,CUST00016,Electronics,2,321.17,2024-11-18
TXN023936,CUST01550,Electronics,1,111.26,2023-12-22
TXN023937,CUST01360,Electronics,4,474.35,2024-07-12
TXN023938,CUST00793,Sports,5,155.84,2024-10-19
TXN023939,CUST01897,Electronics,3,269.05,2024-10-02
TXN023940,CUST00516,Electronics,5,287.7,2024-03-14
TXN023941,CUST00925,Sports,4,110.76,2023-01-01
TXN023942,CUST01151,Electronics,1,149.16,2024-06-29
TXN023943,CUST00824,Electronics,1,242.94,2024-07-08
TXN023944,CUST00518,Fashion,4,131.88,2023-10-29
TXN023945,CUST00129,Electronics,3,156.29,2023-08-16
TXN023946,CUST00511,Books,4,308.51,2023-05-08
TXN023947,CUST00423,Beauty,1,368.21,2023-11-19
TXN023948,CUST00385,Sports,1,401.49,2023-07-16
TXN023949,CUST01907,Fashion,5,65.25,2023-04-02
TXN023950,CUST00232,Electronics,3,369.81,2024-05-10
TXN023951,CUST00959,Beauty,3,468.5,2023-10-23
TXN023952,CUST00825,Beauty,1,292.46,2024-04-20
TXN023953,CUST01219,Home & Kitchen,4,304.32,2024-11-23
TXN023954,CUST00065,Electronics,1,477.89,2023-05-05
TXN023955,CUST00833,Beauty,5,435.37,2023-05-16
TXN023956,CUST00615,Fashion,4,281.05,2023-08-21
TXN023957,CUST01301,Beauty,1,384.1,2023-09-30
TXN023958,CUST01694,Sports,3,94.55,2023-10-07
TXN023959,CUST01248,Electronics,5,209.49,2023-06-09
TXN023960,CUST00801,Sports,1,359.13,2024-09-03
TXN023961,CUST01968,Electronics,1,147.85,2023-04-03
TXN023962,CUST00278,Sports,2,229.68,2023-11-23
TXN023963,CUST01718,Electronics,4,90.5,2023-01-23
TXN023964,CUST00366,Books,2,449.41,2024-12-20
TXN023965,CUST00516,Books,3,448.36,2024-09-25
TXN023966,CUST01239,Home & Kitchen,4,241.79,2023-07-03
TXN023967,CUST00439,Beauty,5,100.04,2024-02-03
TXN023968,CUST00428,Electronics,4,341.21,2024-05-30
TXN023969,CUST00729,Fashion,1,110.7,2023-06-04
TXN023970,CUST00396,Sports,1,118.15,2023-09-08
TXN023971,CUST01233,Electronics,1,486.16,2023-02-17
TXN023972,CUST01525,Books,4,54.27,2024-06-20
TXN023973,CUST01487,Electronics,1,192.72,2024-11-12
TXN023974,CUST00586,Home & Kitchen,1,279.66,2024-03-20
TXN023975,CUST01251,Books,2,58.36,2024-10-02
TXN023976,CUST00375,Electronics,1,24.28,2024-10-29
TXN023977,CUST01524,Beauty,2,273.46,2024-06-07
TXN023978,CUST00948,Electronics,3,61.71,2023-01-03
TXN023979,CUST00093,Fashion,4,129.33,2023-08-24
TXN023980,CUST01484,Sports,2,251.15,2023-10-04
TXN023981,CUST01601,Electronics,4,177.01,2024-02-13
TXN023982,CUST00321,Beauty,4,356.73,2024-01-10
TXN023983,CUST01034,Beauty,5,481.41,2023-06-06
TXN023984,CUST00914,Electronics,2,377.83,2024-11-16
TXN023985,CUST01327,Fashion,1,500.0,2023-03-19
TXN023986,CUST01346,Electronics,5,197.51,2023-07-23
TXN023987,CUST01841,Beauty,2,156.09,2024-08-04
TXN023988,CUST01480,Books,2,110.23,2024-05-08
TXN023989,CUST01302,Fashion,3,443.01,2023-12-01
TXN023990,CUST01622,Home & Kitchen,1,198.02,2024-01-20
TXN023991,CUST01562,Electronics,3,356.92,2024-11-26
TXN023992,CUST01754,Electronics,4,339.01,2024-06-10
TXN023993,CUST01417,Home & Kitchen,1,33.25,2024-11-24
TXN023994,CUST00917,Home & Kitchen,3,440.42,2024-03-06
TXN023995,CUST00095,Sports,3,245.83,2023-02-24
TXN023996,CUST01780,Home & Kitchen,1,115.66,2023-11-14
TXN023997,CUST00959,Beauty,2,489.65,2023-06-21
TXN023998,CUST01131,Home & Kitchen,4,377.81,2024-08-12
TXN023999,CUST01414,Fashion,5,310.28,2023-09-06
TXN024000,CUST01784,Beauty,5,494.25,2024-12-09
TXN024001,CUST01550,Fashion,5,379.51,2024-02-16
TXN024002,CUST01697,Electronics,4,64.97,2024-11-12
TXN024003,CUST00071,Books,1,495.62,2023-12-23
TXN024004,CUST00664,Fashion,1,300.81,2024-03-12
TXN024005,CUST00969,Electronics,1,153.22,2023-07-30
TXN024006,CUST00587,Electronics,5,409.67,2024-02-25
TXN024007,CUST01400,Sports,2,28.72,2023-11-16
TXN024008,CUST00727,Beauty,3,328.91,2024-08-20
TXN024009,CUST00368,Fashion,5,83.84,2024-12-11
TXN024010,CUST00051,Home & Kitchen,4,48.33,2023-01-11
TXN024011,CUST01922,Sports,1,180.22,2024-12-28
TXN024012,CUST01167,Sports,3,181.4,2024-07-28
TXN024013,CUST01443,Books,1,302.26,2023-01-21
TXN024014,CUST01572,Home & Kitchen,1,284.89,2023-06-20
TXN024015,CUST01524,Beauty,1,345.53,2024-10-30
TXN024016,CUST01910,Beauty,2,91.18,2023-06-22
TXN024017,CUST00988,Books,3,436.08,2024-06-02
TXN024018,CUST01191,Beauty,5,430.04,2023-03-20
TXN024019,CUST01772,Sports,2,112.05,2023-08-04
TXN024020,CUST00260,Home & Kitchen,4,239.42,2024-12-16
TXN024021,CUST01216,Beauty,4,246.57,2023-10-24
TXN024022,CUST01226,Electronics,5,461.01,2023-08-26
TXN024023,CUST01798,Fashion,3,453.28,2023-10-28
TXN024024,CUST01209,Electronics,5,38.4,2024-04-14
TXN024025,CUST00158,Sports,2,479.22,2024-01-29
TXN024026,CUST01782,Electronics,3,38.94,2023-05-31
TXN024027,CUST01646,Home & Kitchen,4,277.04,2023-10-23
TXN024028,CUST00099,Fashion,3,159.24,2024-11-24
TXN024029,CUST00241,Books,3,198.28,2023-10-29
TXN024030,CUST01515,Fashion,3,315.22,2023-03-31
TXN024031,CUST00202,Sports,5,293.99,2023-02-14
TXN024032,CUST00634,Beauty,1,87.91,2024-10-06
TXN024033,CUST01533,Fashion,2,485.04,2024-04-19
TXN024034,CUST01653,Beauty,3,19.2,2024-04-14
TXN024035,CUST01120,Home & Kitchen,3,174.97,2023-08-31
TXN024036,CUST00746,Beauty,5,401.68,2023-05-31
TXN024037,CUST00490,Beauty,2,426.21,2024-08-01
TXN024038,CUST00579,Beauty,2,399.66,2023-10-02
TXN024039,CUST01912,Fashion,4,189.39,2024-06-27
TXN024040,CUST01242,Electronics,2,338.33,2024-09-28
TXN024041,CUST00527,Home & Kitchen,2,383.33,2024-03-16
TXN024042,CUST00273,Sports,3,291.09,2023-01-02
TXN024043,CUST01243,Electronics,1,341.11,2024-01-14
TXN024044,CUST00786,Sports,3,279.04,2024-09-21
TXN024045,CUST01907,Fashion,5,32.2,2024-06-06
TXN024046,CUST01683,Fashion,2,140.28,2023-03-31
TXN024047,CUST01356,Books,1,352.81,2024-10-22
TXN024048,CUST01880,Beauty,3,124.56,2023-01-30
TXN024049,CUST00453,Electronics,4,230.46,2023-04-26
TXN024050,CUST01176,Electronics,5,269.63,2024-12-14
TXN024051,CUST00347,Electronics,5,337.13,2023-06-21
TXN024052,CUST00816,Home & Kitchen,5,133.28,2024-05-10
TXN024053,CUST00414,Beauty,3,299.63,2024-10-13
TXN024054,CUST01551,Beauty,1,300.27,2024-07-15
TXN024055,CUST00431,Beauty,1,423.29,2023-10-07
TXN024056,CUST00379,Electronics,2,278.26,2024-12-03
TXN024057,CUST00998,Home & Kitchen,1,151.06,2024-07-28
TXN024058,CUST00895,Home & Kitchen,4,263.74,2024-06-14
TXN024059,CUST00428,Books,5,58.1,2023-12-17
TXN024060,CUST01890,Sports,3,305.84,2024-01-28
TXN024061,CUST01947,Electronics,5,458.48,2024-11-27
TXN024062,CUST01108,Electronics,5,267.26,2023-12-12
TXN024063,CUST00192,Electronics,4,149.62,2024-10-04
TXN024064,CUST00041,Electronics,5,205.74,2024-09-22
TXN024065,CUST01888,Beauty,5,451.42,2024-06-01
TXN024066,CUST01860,Sports,4,407.47,2024-12-02
TXN024067,CUST01797,Beauty,4,402.57,2023-08-03
TXN024068,CUST01333,Books,1,284.22,2023-07-25
TXN024069,CUST01402,Beauty,5,201.22,2023-03-29
TXN024070,CUST00136,Electronics,2,70.55,2023-04-15
TXN024071,CUST01814,Home & Kitchen,2,487.93,2024-12-02
TXN024072,CUST00106,Electronics,2,93.66,2023-12-06
TXN024073,CUST00519,Electronics,4,129.8,2024-10-23
TXN024074,CUST01942,Books,5,383.31,2023-08-11
TXN024075,CUST00814,Books,1,178.62,2023-03-12
TXN024076,CUST01566,Home & Kitchen,5,294.01,2023-08-17
TXN024077,CUST00126,Sports,2,382.01,2023-08-27
TXN024078,CUST01381,Fashion,3,280.28,2023-02-16
TXN024079,CUST00400,Sports,2,247.91,2024-12-13
TXN024080,CUST00079,Sports,4,30.1,2023-10-12
TXN024081,CUST00389,Electronics,5,246.39,2024-10-18
TXN024082,CUST01603,Books,4,230.24,2023-03-29
TXN024083,CUST01559,Sports,1,440.85,2023-04-29
TXN024084,CUST01725,Books,5,226.46,2024-01-17
TXN024085,CUST00074,Books,5,316.82,2024-06-28
TXN024086,CUST01029,Books,5,388.0,2024-06-12
TXN024087,CUST01943,Books,3,236.52,2024-01-19
TXN024088,CUST01487,Home & Kitchen,5,134.12,2023-08-13
TXN024089,CUST00082,Sports,3,447.51,2024-01-14
TXN024090,CUST01561,Electronics,5,448.28,2024-01-07
TXN024091,CUST00776,Home & Kitchen,2,450.42,2023-10-10
TXN024092,CUST00991,Fashion,1,140.02,2024-04-29
TXN024093,CUST01429,Books,5,161.15,2024-03-04
TXN024094,CUST01538,Books,4,459.8,2023-11-15
TXN024095,CUST00278,Electronics,2,67.26,2023-03-01
TXN024096,CUST00840,Home & Kitchen,4,329.66,2023-04-28
TXN024097,CUST01879,Fashion,4,149.7,2023-07-11
TXN024098,CUST00224,Electronics,3,362.05,2024-09-26
TXN024099,CUST01608,Home & Kitchen,1,417.66,2023-04-18
TXN024100,CUST01092,Sports,4,207.02,2023-07-17
TXN024101,CUST01344,Sports,2,79.82,2023-12-15
TXN024102,CUST00606,Sports,1,367.46,2024-08-02
TXN024103,CUST00019,Electronics,2,32.59,2023-09-08
TXN024104,CUST00640,Sports,4,12.42,2024-09-01
TXN024105,CUST01367,Home & Kitchen,1,439.21,2023-07-01
TXN024106,CUST01618,Books,5,409.32,2023-07-29
TXN024107,CUST01790,Sports,4,293.07,2023-06-01
TXN024108,CUST01973,Beauty,4,334.36,2024-01-09
TXN024109,CUST01757,Beauty,3,476.54,2023-05-30
TXN024110,CUST01367,Sports,2,36.07,2024-08-23
TXN024111,CUST00097,Sports,5,112.21,2023-12-29
TXN024112,CUST01076,Beauty,1,365.96,2023-04-13
TXN024113,CUST00175,Books,4,135.7,2024-04-11
TXN024114,CUST01362,Fashion,4,107.59,2023-08-05
TXN024115,CUST01718,Books,5,223.89,2023-12-22
TXN024116,CUST01964,Electronics,4,363.23,2023-02-19
TXN024117,CUST01377,Fashion,2,109.21,2023-03-23
TXN024118,CUST01415,Beauty,1,217.62,2024-12-06
TXN024119,CUST01139,Sports,5,261.81,2024-02-11
TXN024120,CUST00348,Beauty,5,90.25,2024-08-06
TXN024121,CUST00001,Books,3,241.01,2023-02-18
TXN024122,CUST00063,Electronics,1,433.61,2023-01-06
TXN024123,CUST01784,Beauty,5,374.3,2024-06-16
TXN024124,CUST01767,Beauty,4,254.21,2023-01-07
TXN024125,CUST00226,Sports,1,67.01,2023-10-09
TXN024126,CUST00423,Sports,2,16.56,2024-09-10
TXN024127,CUST01043,Books,5,38.29,2024-07-25
TXN024128,CUST00031,Home & Kitchen,2,376.36,2024-01-23
TXN024129,CUST00845,Electronics,5,353.66,2024-08-16
TXN024130,CUST00633,Beauty,4,374.3,2024-12-14
TXN024131,CUST00024,Beauty,3,157.07,2023-12-19
TXN024132,CUST00837,Electronics,4,49.51,2023-04-25
TXN024133,CUST00983,Fashion,2,358.59,2023-10-06
TXN024134,CUST01235,Fashion,1,461.62,2024-03-30
TXN024135,CUST01985,Beauty,2,228.83,2024-11-26
TXN024136,CUST00161,Home & Kitchen,3,383.34,2023-08-06
TXN024137,CUST01279,Electronics,5,365.4,2023-03-09
TXN024138,CUST01595,Beauty,5,427.58,2024-01-23
TXN024139,CUST00114,Beauty,2,19.05,2024-04-25
TXN024140,CUST00504,Sports,1,477.88,2024-02-25
TXN024141,CUST01953,Home & Kitchen,5,433.35,2024-01-04
TXN024142,CUST01696,Fashion,5,438.86,2024-07-19
TXN024143,CUST00955,Fashion,3,498.19,2023-04-30
TXN024144,CUST01244,Fashion,3,321.54,2023-05-13
TXN024145,CUST00357,Home & Kitchen,1,45.43,2024-08-27
TXN024146,CUST00169,Beauty,5,412.28,2024-06-06
TXN024147,CUST01548,Fashion,4,71.76,2023-03-31
TXN024148,CUST00969,Fashion,2,370.26,2023-09-26
TXN024149,CUST00242,Books,5,214.89,2023-09-28
TXN024150,CUST01399,Books,2,8.27,2023-06-23
TXN024151,CUST00139,Sports,5,220.71,2024-01-17
TXN024152,CUST00097,Books,3,399.35,2023-03-13
TXN024153,CUST00147,Sports,1,48.26,2023-04-24
TXN024154,CUST01206,Sports,4,6.09,2024-06-22
TXN024155,CUST01081,Home & Kitchen,3,229.12,2024-02-27
TXN024156,CUST01066,Sports,1,5.74,2023-07-16
TXN024157,CUST00866,Sports,3,467.7,2023-05-08
TXN024158,CUST01735,Electronics,2,413.31,2024-03-10
TXN024159,CUST00543,Sports,5,316.91,2024-11-17
TXN024160,CUST00692,Beauty,3,13.57,2024-02-07
TXN024161,CUST01026,Electronics,1,287.06,2023-09-18
TXN024162,CUST01958,Electronics,5,337.19,2024-10-24
TXN024163,CUST01312,Books,2,295.79,2023-02-07
TXN024164,CUST01162,Home & Kitchen,2,473.71,2024-08-25
TXN024165,CUST01641,Fashion,4,416.52,2024-05-02
TXN024166,CUST01536,Beauty,5,185.72,2023-12-07
TXN024167,CUST00904,Books,2,348.93,2023-01-08
TXN024168,CUST00730,Fashion,3,233.27,2023-02-09
TXN024169,CUST01246,Electronics,2,464.53,2023-10-08
TXN024170,CUST00331,Fashion,2,310.97,2024-12-12
TXN024171,CUST00617,Beauty,2,293.12,2024-02-18
TXN024172,CUST00404,Electronics,4,252.85,2024-05-07
TXN024173,CUST00508,Sports,1,191.98,2023-03-03
TXN024174,CUST01940,Beauty,2,78.29,2023-08-07
TXN024175,CUST01151,Sports,1,140.6,2023-09-22
TXN024176,CUST01289,Fashion,5,169.59,2024-08-08
TXN024177,CUST01736,Electronics,1,81.24,2023-07-05
TXN024178,CUST01788,Electronics,5,407.29,2024-09-20
TXN024179,CUST01039,Beauty,4,6.1,2023-02-09
TXN024180,CUST00226,Electronics,5,458.31,2023-08-13
TXN024181,CUST00984,Fashion,5,68.5,2024-04-02
TXN024182,CUST00865,Books,3,30.23,2023-11-14
TXN024183,CUST01129,Books,4,497.62,2023-09-05
TXN024184,CUST00745,Books,2,499.9,2024-11-15
TXN024185,CUST00493,Electronics,4,99.92,2023-05-26
TXN024186,CUST00319,Books,3,71.23,2024-10-03
TXN024187,CUST01243,Books,5,102.9,2023-11-16
TXN024188,CUST01301,Books,4,258.11,2024-04-28
TXN024189,CUST00773,Home & Kitchen,3,163.99,2023-11-27
TXN024190,CUST01917,Electronics,2,171.5,2023-07-30
TXN024191,CUST01955,Sports,5,405.74,2024-02-29
TXN024192,CUST01365,Electronics,4,445.65,2024-10-30
TXN024193,CUST00452,Fashion,4,485.07,2023-02-27
TXN024194,CUST01393,Home & Kitchen,5,259.8,2023-01-19
TXN024195,CUST00944,Books,4,126.84,2023-03-19
TXN024196,CUST00848,Books,5,279.68,2023-10-20
TXN024197,CUST01017,Sports,3,436.17,2024-05-26
TXN024198,CUST01498,Sports,5,20.3,2023-07-03
TXN024199,CUST01214,Sports,2,456.07,2024-04-15
TXN024200,CUST00884,Sports,5,117.14,2024-02-17
TXN024201,CUST00419,Sports,4,158.7,2024-07-29
TXN024202,CUST01734,Sports,5,185.21,2024-08-07
TXN024203,CUST00865,Beauty,5,457.31,2024-02-06
TXN024204,CUST00789,Fashion,5,92.12,2023-07-12
TXN024205,CUST01872,Electronics,2,115.39,2024-02-12
TXN024206,CUST00495,Electronics,2,366.9,2023-10-03
TXN024207,CUST01063,Beauty,4,467.67,2023-11-20
TXN024208,CUST00162,Electronics,4,56.84,2023-09-27
TXN024209,CUST00121,Books,5,263.51,2024-07-17
TXN024210,CUST01916,Sports,1,457.66,2023-09-03
TXN024211,CUST00399,Sports,3,443.61,2024-10-15
TXN024212,CUST01286,Books,5,474.49,2024-07-29
